CustomerID,Name,Age,Gender,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,Unnamed,  Gender  
CUST2085,Ahmed Ali,27.0,female,ahmed.ali@hotmail.com,,223.97,2025-06-04,Home,2.0,,female
CUST2086,Fatma Gaber,,Male,fatma.gaber@gmail.com,,798.18,2023-09-11,Clothing,,,Male
CUST2087,Lina Ibrahim,,F,lina.ibrahim@gmail.com,,384.38,2024-08-07,Books,5.0,,F
CUST2088,Alaa Mahmoud,-1.0,male,alaa.mahmoud@gmail.com,,480.65,2025-01-22,Home,5.0,,male
CUST2089,Mark Ali,200.0,female,mark.ali@yahoo.com,0987654321,176.36,2025-05-28,,3.0,,female
CUST2090,Ali Ali,,male,ali.ali@gmail.com,0123456789,625.98,2024-10-07,Home,1.0,,male
CUST2091,Lina Smith,-1.0,female,lina.smith@hotmail.com,,638.58,2023-08-19,,4.0,,female
CUST2092,Sara Ali,-1.0,Male,sara.ali@hotmail.com,0987654321,238.09,2024-06-16,Clothing,1.0,,Male
CUST2093,Alaa Smith,,F,alaa.smith@gmail.com,0987654321,104.8,2024-04-07,Clothing,,,F
CUST2094,Sara Mahmoud,38.0,Female,sara.mahmoud@yahoo.com,,903.58,2025-05-18,Clothing,5.0,,Female
CUST2095,John Hassan,89.0,Female,john.hassan@hotmail.com,0987654321,358.39,2024-02-28,Books,5.0,,Female
CUST2096,Ali Ibrahim,-1.0,male,ali.ibrahim@hotmail.com,,656.05,2023-11-12,Books,,,male
CUST2097,Fatma Hassan,-1.0,female,fatma.hassan@gmail.com,,320.98,2024-11-09,,3.0,,female
CUST2098,Alaa Smith,41.0,M,alaa.smith@hotmail.com,,255.2,2024-01-02,Home,,,M
CUST2099,Ali Ali,-1.0,Male,ali.ali@yahoo.com,0123456789,347.66,2024-03-31,Clothing,,,Male
CUST2100,Mark Smith,,F,mark.smith@yahoo.com,,418.12,2024-04-12,Clothing,1.0,,F
CUST2101,Alaa Smith,200.0,male,alaa.smith@hotmail.com,0123456789,724.67,2022-11-29,Home,,,male
CUST2102,Ali Hassan,64.0,F,ali.hassan@hotmail.com,0987654321,977.19,2024-03-25,Home,5.0,,F
CUST2103,Sara Ibrahim,,M,sara.ibrahim@yahoo.com,,,2024-07-24,Clothing,3.0,,M
CUST2104,Alaa Ali,-1.0,M,alaa.ali@hotmail.com,,550.31,2024-12-26,Electronics,4.0,,M
CUST2105,John Mahmoud,,Male,john.mahmoud@yahoo.com,,339.68,2024-05-02,,2.0,,Male
CUST2106,Mark Smith,22.0,Male,mark.smith@gmail.com,0987654321,940.78,2023-02-12,Books,4.0,,Male
CUST2107,Ahmed Hassan,-1.0,male,ahmed.hassan@yahoo.com,,322.99,2023-04-01,,5.0,,male
CUST2108,Ali Smith,200.0,Female,ali.smith@yahoo.com,,83.73,2025-03-07,Books,,,Female
CUST2109,Fatma Hassan,-1.0,Male,fatma.hassan@hotmail.com,0123456789,766.15,2025-03-05,,3.0,,Male
CUST2110,Sara Gaber,-1.0,Male,sara.gaber@gmail.com,,200.7,32/13/2020,Clothing,1.0,,Male
CUST2111,Sara Hassan,200.0,Female,sara.hassan@yahoo.com,,283.4,2023-05-22,Home,,,Female
CUST2112,Lina Ibrahim,-1.0,male,lina.ibrahim@yahoo.com,0123456789,501.88,2025-05-23,Books,1.0,,male
CUST2113,Sara Ibrahim,-1.0,male,sara.ibrahim@hotmail.com,,495.01,2024-04-14,Clothing,,,male
CUST2114,John Ibrahim,,female,john.ibrahim@hotmail.com,,236.87,2024-08-19,Books,,,female
CUST2115,Mark Smith,,Female,mark.smith@gmail.com,0987654321,833.24,2025-05-01,Books,3.0,,Female
CUST2116,Fatma Gaber,,M,fatma.gaber@yahoo.com,0987654321,74.67,2023-07-22,Clothing,5.0,,M
CUST2117,Mark Mahmoud,-1.0,Female,mark.mahmoud@yahoo.com,0987654321,19.29,2024-07-06,,5.0,,Female
CUST2118,Fatma Ali,48.0,M,fatma.ali@yahoo.com,,963.2,2023-06-25,Books,1.0,,M
CUST2119,Mark Smith,200.0,Female,mark.smith@hotmail.com,,175.16,2024-09-24,Clothing,2.0,,Female
CUST2120,John Ali,,,john.ali@hotmail.com,,578.93,2024-03-13,,,,
CUST2121,John Smith,-1.0,female,john.smith@yahoo.com,,969.11,2022-11-15,Clothing,5.0,,female
CUST2122,Ahmed Hassan,81.0,F,ahmed.hassan@gmail.com,0123456789,395.15,2023-09-04,Clothing,5.0,,F
CUST2123,Ali Ali,,F,ali.ali@yahoo.com,,677.07,2024-07-03,Electronics,3.0,,F
CUST2124,Fatma Ibrahim,-1.0,,fatma.ibrahim@gmail.com,0987654321,,2025-05-06,Toys,5.0,,
CUST2125,Fatma Smith,,F,fatma.smith@yahoo.com,,857.02,2024-08-05,Toys,5.0,,F
CUST2126,Ahmed Hassan,200.0,Male,ahmed.hassan@gmail.com,,884.53,2024-11-06,,4.0,,Male
CUST2127,Lina Hassan,-1.0,male,lina.hassan@hotmail.com,0123456789,555.05,2023-08-13,Books,2.0,,male
CUST2128,Alaa Ibrahim,200.0,,alaa.ibrahim@hotmail.com,0123456789,894.09,2024-12-14,Clothing,10.0,,
CUST2129,Ali Smith,50.0,F,ali.smith@yahoo.com,0123456789,600.89,2024-10-06,Toys,5.0,,F
CUST2130,Lina Mahmoud,,M,lina.mahmoud@gmail.com,,464.07,2024-08-16,,2.0,,M
CUST2131,Ali Gaber,-1.0,Male,ali.gaber@hotmail.com,0123456789,957.64,2025-03-03,Clothing,1.0,,Male
CUST2132,Mark Mahmoud,200.0,Female,mark.mahmoud@hotmail.com,0123456789,956.25,32/13/2020,Home,2.0,,Female
CUST2133,Ahmed Hassan,-1.0,Male,ahmed.hassan@gmail.com,0123456789,82.25,2025-03-02,Electronics,1.0,,Male
CUST2134,Alaa Smith,-1.0,male,alaa.smith@gmail.com,0123456789,676.34,2024-01-29,Home,10.0,,male
CUST2135,John Ibrahim,200.0,M,john.ibrahim@yahoo.com,0123456789,376.63,2023-03-10,Books,10.0,,M
CUST2136,Ali Ali,,male,ali.ali@yahoo.com,0123456789,,2024-05-18,Clothing,10.0,,male
CUST2137,Sara Ali,200.0,male,sara.ali@gmail.com,,936.44,32/13/2020,Clothing,4.0,,male
CUST2138,Lina Smith,200.0,female,lina.smith@hotmail.com,0123456789,,2024-05-10,Books,1.0,,female
CUST2139,John Mahmoud,-1.0,female,john.mahmoud@gmail.com,0123456789,284.32,2025-02-24,Clothing,3.0,,female
CUST2140,Alaa Smith,76.0,Female,alaa.smith@yahoo.com,0123456789,614.68,2024-09-26,Books,10.0,,Female
CUST2141,Fatma Ali,-1.0,M,fatma.ali@gmail.com,,501.28,2024-04-15,Toys,4.0,,M
CUST2142,Ali Ibrahim,,female,ali.ibrahim@yahoo.com,0123456789,785.23,2023-12-17,,2.0,,female
CUST2143,Mark Ibrahim,,M,mark.ibrahim@gmail.com,0123456789,900.34,2023-06-09,Clothing,,,M
CUST2144,Fatma Hassan,-1.0,,fatma.hassan@yahoo.com,0987654321,623.04,2022-11-22,,1.0,,
CUST2145,Alaa Gaber,200.0,Female,alaa.gaber@hotmail.com,0123456789,978.99,2025-03-06,Books,,,Female
CUST2146,Mark Hassan,,male,mark.hassan@gmail.com,0123456789,429.65,2023-04-06,,5.0,,male
CUST2147,John Ibrahim,74.0,female,john.ibrahim@yahoo.com,,165.22,2022-12-04,Toys,10.0,,female
CUST2148,Sara Gaber,,male,sara.gaber@hotmail.com,0123456789,485.26,2023-12-07,Electronics,10.0,,male
CUST2149,John Ali,-1.0,male,john.ali@gmail.com,,370.39,2024-07-13,,5.0,,male
CUST2150,John Smith,58.0,Female,john.smith@gmail.com,,156.25,2023-05-06,Electronics,,,Female
CUST2151,Ahmed Hassan,86.0,female,ahmed.hassan@yahoo.com,0987654321,827.57,2023-01-06,Books,,,female
CUST2152,Alaa Mahmoud,200.0,male,alaa.mahmoud@hotmail.com,,451.21,2024-12-27,,10.0,,male
CUST2153,Mark Smith,73.0,female,mark.smith@gmail.com,0987654321,976.66,2024-04-19,Clothing,5.0,,female
CUST2154,Mark Mahmoud,44.0,Female,mark.mahmoud@hotmail.com,0987654321,632.7,2023-06-15,Electronics,1.0,,Female
CUST2155,Sara Gaber,200.0,male,sara.gaber@hotmail.com,,798.39,2025-07-06,Books,,,male
CUST2156,Ahmed Mahmoud,-1.0,Male,ahmed.mahmoud@hotmail.com,0123456789,698.47,2023-04-22,Clothing,4.0,,Male
CUST2157,Ali Smith,-1.0,F,ali.smith@hotmail.com,0123456789,280.93,32/13/2020,Toys,10.0,,F
CUST2158,Alaa Ibrahim,-1.0,male,alaa.ibrahim@hotmail.com,0987654321,963.19,2025-07-15,,4.0,,male
CUST2159,John Ibrahim,200.0,female,john.ibrahim@hotmail.com,0987654321,,2024-06-29,Clothing,,,female
CUST2160,Ali Ali,,male,ali.ali@yahoo.com,,651.22,2024-06-27,Toys,1.0,,male
CUST2161,Ali Ali,-1.0,female,ali.ali@gmail.com,0987654321,835.75,2024-04-27,Books,4.0,,female
CUST2162,Fatma Ali,,male,fatma.ali@gmail.com,0123456789,415.16,2022-11-27,Home,,,male
CUST2163,Alaa Ali,18.0,Female,alaa.ali@yahoo.com,,13.0,2023-11-17,,2.0,,Female
CUST2164,Fatma Smith,200.0,Male,fatma.smith@yahoo.com,0123456789,577.39,2025-01-01,,10.0,,Male
CUST2165,Alaa Hassan,55.0,,alaa.hassan@yahoo.com,,862.44,2024-05-20,,10.0,,
CUST2166,Sara Smith,,female,sara.smith@yahoo.com,0123456789,804.4,2022-12-30,Clothing,5.0,,female
CUST2167,Ali Ibrahim,44.0,M,ali.ibrahim@gmail.com,,,2024-09-27,Home,4.0,,M
CUST2168,John Gaber,90.0,Female,john.gaber@yahoo.com,0987654321,683.68,2024-05-13,,1.0,,Female
CUST2169,Alaa Ibrahim,200.0,M,alaa.ibrahim@hotmail.com,0987654321,476.61,2024-02-27,Books,2.0,,M
CUST2170,Ali Ali,70.0,,ali.ali@gmail.com,,17.77,2023-04-10,Books,,,
CUST2171,Fatma Hassan,-1.0,Female,fatma.hassan@gmail.com,,611.01,2024-11-15,Electronics,1.0,,Female
CUST2172,Ahmed Gaber,200.0,F,ahmed.gaber@hotmail.com,,284.3,2023-08-18,Books,4.0,,F
CUST2173,Ali Smith,,Male,ali.smith@hotmail.com,0123456789,,2023-01-28,Electronics,3.0,,Male
CUST2174,Fatma Hassan,200.0,M,fatma.hassan@yahoo.com,,,2023-02-22,Electronics,5.0,,M
CUST2175,Mark Hassan,90.0,male,mark.hassan@yahoo.com,0987654321,753.1,32/13/2020,Home,5.0,,male
CUST2176,Ali Ibrahim,200.0,F,ali.ibrahim@gmail.com,0123456789,36.36,2023-12-15,,1.0,,F
CUST2177,Mark Ali,41.0,female,mark.ali@yahoo.com,0987654321,827.83,2024-03-16,Books,4.0,,female
CUST2178,Ahmed Smith,-1.0,Female,ahmed.smith@gmail.com,0123456789,931.69,2024-05-21,,,,Female
CUST2179,Alaa Ali,32.0,male,alaa.ali@hotmail.com,0987654321,652.15,2023-06-24,Home,3.0,,male
CUST2180,Fatma Mahmoud,,female,fatma.mahmoud@gmail.com,,,2024-06-08,Toys,5.0,,female
CUST2181,Fatma Gaber,63.0,Female,fatma.gaber@yahoo.com,,377.92,2023-11-06,Electronics,1.0,,Female
CUST2182,Mark Ali,18.0,Female,mark.ali@gmail.com,,846.93,32/13/2020,Home,5.0,,Female
CUST2183,Ahmed Ibrahim,,Male,ahmed.ibrahim@gmail.com,0123456789,915.64,2024-02-24,Clothing,10.0,,Male
CUST2184,Fatma Gaber,200.0,F,fatma.gaber@hotmail.com,0987654321,778.09,2024-08-13,Books,,,F
CUST2185,Ali Hassan,,,ali.hassan@hotmail.com,,925.19,2024-05-05,,5.0,,
CUST2186,Mark Hassan,,Male,mark.hassan@yahoo.com,,513.62,2025-05-18,Electronics,5.0,,Male
CUST2187,Lina Smith,,female,lina.smith@gmail.com,,297.71,2022-11-22,Toys,5.0,,female
CUST2188,Ahmed Gaber,,female,ahmed.gaber@gmail.com,0987654321,808.28,2024-07-10,,5.0,,female
CUST2189,Ali Hassan,62.0,Female,ali.hassan@hotmail.com,,940.72,2023-12-30,,,,Female
CUST2190,Ali Ali,200.0,Female,ali.ali@hotmail.com,0987654321,196.88,2024-10-01,,,,Female
CUST2191,Lina Gaber,43.0,,lina.gaber@gmail.com,,261.2,2023-01-17,,5.0,,
CUST2192,Fatma Hassan,-1.0,female,fatma.hassan@yahoo.com,0123456789,382.28,2024-02-25,,10.0,,female
CUST2193,Ali Hassan,,Male,ali.hassan@gmail.com,0987654321,314.57,2024-03-19,Home,4.0,,Male
CUST2194,Lina Ali,88.0,F,lina.ali@yahoo.com,0987654321,,2023-12-16,Toys,2.0,,F
CUST2195,Lina Gaber,-1.0,Female,lina.gaber@gmail.com,0987654321,574.61,2024-04-10,Clothing,10.0,,Female
CUST2196,Fatma Hassan,,F,fatma.hassan@hotmail.com,,,2024-06-10,Books,,,F
CUST2197,Lina Ibrahim,,Female,lina.ibrahim@hotmail.com,,,2023-09-20,Electronics,1.0,,Female
CUST2198,John Smith,,male,john.smith@yahoo.com,0123456789,79.68,2025-07-10,Electronics,2.0,,male
CUST2199,Ali Ibrahim,19.0,Female,ali.ibrahim@gmail.com,0987654321,433.06,2023-09-08,Home,3.0,,Female
CUST2200,Fatma Smith,,F,fatma.smith@yahoo.com,,510.29,2024-04-09,Books,,,F
CUST2201,Lina Smith,,F,lina.smith@yahoo.com,,394.93,2023-11-14,Clothing,5.0,,F
CUST2202,Lina Smith,-1.0,,lina.smith@yahoo.com,,643.35,2024-02-01,Toys,4.0,,
CUST2203,Lina Ali,,male,lina.ali@yahoo.com,0987654321,244.49,2025-01-09,Home,1.0,,male
CUST2204,Ahmed Ibrahim,-1.0,male,ahmed.ibrahim@gmail.com,,407.95,2024-08-01,,3.0,,male
CUST2205,Ali Smith,-1.0,male,ali.smith@yahoo.com,0987654321,,2024-09-01,,3.0,,male
CUST2206,Lina Gaber,-1.0,Male,lina.gaber@yahoo.com,,781.75,2023-12-02,Toys,5.0,,Male
CUST2207,Ali Gaber,15.0,female,ali.gaber@gmail.com,,283.69,2023-06-25,Electronics,4.0,,female
CUST2208,Lina Mahmoud,200.0,,lina.mahmoud@gmail.com,,840.98,2022-11-02,Home,3.0,,
CUST2209,Mark Smith,-1.0,M,mark.smith@hotmail.com,,286.59,2024-11-04,Books,3.0,,M
CUST2210,John Smith,55.0,female,john.smith@yahoo.com,,300.97,2023-09-02,,3.0,,female
CUST2211,Ali Ali,200.0,female,ali.ali@yahoo.com,,889.53,2024-05-28,Books,5.0,,female
CUST2212,Fatma Hassan,-1.0,Male,fatma.hassan@gmail.com,,733.62,2024-05-25,Clothing,10.0,,Male
CUST2213,Ahmed Gaber,-1.0,,ahmed.gaber@hotmail.com,0987654321,964.72,2024-06-02,Toys,4.0,,
CUST2214,John Ali,15.0,,john.ali@hotmail.com,0123456789,561.81,2023-07-03,,3.0,,
CUST2215,Ahmed Ibrahim,39.0,Female,ahmed.ibrahim@gmail.com,0123456789,560.21,2024-05-15,Books,,,Female
CUST2216,Lina Ali,200.0,Male,lina.ali@yahoo.com,0123456789,799.32,2024-11-29,Books,5.0,,Male
CUST2217,Alaa Smith,200.0,M,alaa.smith@gmail.com,0987654321,535.6,2025-07-01,Clothing,4.0,,M
CUST2218,Mark Gaber,20.0,M,mark.gaber@yahoo.com,,610.87,2024-12-03,Electronics,1.0,,M
CUST2219,Fatma Hassan,-1.0,female,fatma.hassan@gmail.com,0987654321,739.49,2022-11-05,Electronics,2.0,,female
CUST2220,Fatma Mahmoud,37.0,,fatma.mahmoud@yahoo.com,0987654321,92.52,2024-06-24,Home,3.0,,
CUST2221,Sara Ali,-1.0,,sara.ali@hotmail.com,0987654321,769.91,2024-05-10,,2.0,,
CUST2222,Alaa Gaber,200.0,male,alaa.gaber@hotmail.com,,321.65,2023-11-07,Home,3.0,,male
CUST2223,Mark Ali,90.0,Female,mark.ali@gmail.com,,92.17,2025-07-11,,,,Female
CUST2224,Sara Mahmoud,-1.0,female,sara.mahmoud@yahoo.com,0987654321,760.72,2025-06-17,Clothing,5.0,,female
CUST2225,Mark Hassan,-1.0,,mark.hassan@yahoo.com,,35.74,32/13/2020,Home,5.0,,
CUST2226,Ali Ibrahim,,,ali.ibrahim@yahoo.com,,235.96,2025-02-14,Clothing,5.0,,
CUST2227,Ali Gaber,200.0,female,ali.gaber@gmail.com,,720.59,2023-11-06,Clothing,3.0,,female
CUST2228,John Ibrahim,82.0,female,john.ibrahim@gmail.com,0987654321,978.34,2024-09-03,,1.0,,female
CUST2229,Lina Mahmoud,200.0,Female,lina.mahmoud@gmail.com,,972.71,2024-06-05,Toys,,,Female
CUST2230,Lina Hassan,200.0,Female,lina.hassan@yahoo.com,0987654321,98.1,2024-10-05,,1.0,,Female
CUST2231,Lina Hassan,,M,lina.hassan@gmail.com,,608.34,2025-03-07,,10.0,,M
CUST2232,Lina Mahmoud,-1.0,female,lina.mahmoud@yahoo.com,,864.48,2023-02-16,Toys,5.0,,female
CUST2233,Mark Mahmoud,,F,mark.mahmoud@hotmail.com,0987654321,614.65,2023-06-21,Electronics,,,F
CUST2234,Sara Hassan,,Female,sara.hassan@hotmail.com,0987654321,512.14,2023-04-19,Electronics,5.0,,Female
CUST2235,Ali Smith,-1.0,Male,ali.smith@gmail.com,0987654321,293.0,32/13/2020,Electronics,4.0,,Male
CUST2236,John Smith,36.0,Female,john.smith@hotmail.com,,797.0,2024-05-20,Toys,4.0,,Female
CUST2237,Ali Gaber,61.0,M,ali.gaber@gmail.com,0987654321,580.13,2025-01-01,,4.0,,M
CUST2238,Fatma Mahmoud,-1.0,Male,fatma.mahmoud@hotmail.com,,366.81,2024-06-15,,4.0,,Male
CUST2239,Lina Ali,200.0,female,lina.ali@hotmail.com,,140.35,2023-08-08,Toys,2.0,,female
CUST2240,Alaa Mahmoud,200.0,M,alaa.mahmoud@hotmail.com,0987654321,167.11,2023-09-10,Toys,3.0,,M
CUST2241,Mark Smith,200.0,Male,mark.smith@gmail.com,0987654321,973.54,2023-06-07,,1.0,,Male
CUST2242,John Mahmoud,200.0,F,john.mahmoud@hotmail.com,,20.42,2024-10-01,Toys,,,F
CUST2243,Sara Smith,,,sara.smith@yahoo.com,0123456789,829.61,2023-10-05,Books,5.0,,
CUST2244,Ahmed Ibrahim,200.0,female,ahmed.ibrahim@gmail.com,0123456789,767.34,2025-06-10,Electronics,3.0,,female
CUST2245,Fatma Smith,-1.0,Female,fatma.smith@gmail.com,,330.11,2023-01-16,,2.0,,Female
CUST2246,Ali Mahmoud,200.0,male,ali.mahmoud@hotmail.com,,535.87,2025-01-06,Electronics,1.0,,male
CUST2247,Fatma Hassan,-1.0,,fatma.hassan@hotmail.com,0123456789,986.02,2022-12-24,Home,4.0,,
CUST2248,Lina Ali,51.0,female,lina.ali@hotmail.com,0987654321,139.4,2024-07-05,Books,5.0,,female
CUST2249,Ahmed Ali,,,ahmed.ali@gmail.com,0987654321,863.48,2022-10-31,Toys,,,
CUST2250,Ahmed Ali,,,ahmed.ali@gmail.com,0123456789,,2025-01-18,,,,
CUST2251,Fatma Gaber,,male,fatma.gaber@gmail.com,0123456789,67.6,2024-05-12,Home,1.0,,male
CUST2252,John Ali,,Female,john.ali@yahoo.com,,420.72,2023-05-02,Clothing,2.0,,Female
CUST2253,Fatma Ali,-1.0,Female,fatma.ali@yahoo.com,,284.8,2023-06-28,,5.0,,Female
CUST2254,Fatma Hassan,200.0,female,fatma.hassan@gmail.com,0987654321,244.38,2025-02-14,Books,1.0,,female
CUST2255,Sara Ibrahim,,Female,sara.ibrahim@gmail.com,,557.95,2024-06-29,Electronics,10.0,,Female
CUST2256,Ahmed Smith,-1.0,M,ahmed.smith@hotmail.com,0123456789,754.51,2024-01-18,Electronics,2.0,,M
CUST2257,John Ali,35.0,M,john.ali@hotmail.com,0987654321,374.71,2022-11-26,Clothing,1.0,,M
CUST2258,Fatma Ibrahim,,M,fatma.ibrahim@gmail.com,,481.85,2024-10-13,,1.0,,M
CUST2259,Mark Smith,-1.0,M,mark.smith@yahoo.com,0987654321,653.34,2023-02-12,Home,4.0,,M
CUST2260,John Mahmoud,65.0,Female,john.mahmoud@gmail.com,,574.72,2025-02-25,Clothing,4.0,,Female
CUST2261,Alaa Ibrahim,51.0,Female,alaa.ibrahim@hotmail.com,0123456789,801.49,2024-07-09,,,,Female
CUST2262,Ahmed Smith,,,ahmed.smith@hotmail.com,0987654321,144.72,2024-04-10,Books,1.0,,
CUST2263,Ahmed Gaber,-1.0,female,ahmed.gaber@yahoo.com,0123456789,768.15,2025-05-20,Toys,,,female
CUST2264,Mark Ali,48.0,female,mark.ali@gmail.com,,585.62,2022-11-18,Books,2.0,,female
CUST2265,Sara Ali,200.0,Female,sara.ali@gmail.com,0123456789,475.61,2025-07-17,Home,10.0,,Female
CUST2266,Lina Smith,49.0,M,lina.smith@gmail.com,0123456789,280.36,2024-03-22,,10.0,,M
CUST2267,Ahmed Ibrahim,,M,ahmed.ibrahim@yahoo.com,0123456789,814.36,2023-10-15,Home,1.0,,M
CUST2268,Lina Ibrahim,200.0,M,lina.ibrahim@hotmail.com,0987654321,175.5,2024-05-25,,2.0,,M
CUST2269,John Smith,200.0,female,john.smith@gmail.com,,227.25,2024-05-23,Books,2.0,,female
CUST2270,Alaa Ibrahim,-1.0,M,alaa.ibrahim@yahoo.com,0987654321,342.32,2023-06-21,Home,10.0,,M
CUST2271,Ali Ali,200.0,male,ali.ali@gmail.com,0123456789,538.81,2024-11-20,Home,5.0,,male
CUST2272,Fatma Ibrahim,31.0,female,fatma.ibrahim@gmail.com,,727.25,2023-11-24,,4.0,,female
CUST2273,Fatma Ibrahim,200.0,female,fatma.ibrahim@hotmail.com,0123456789,162.53,2025-01-20,Home,,,female
CUST2274,John Mahmoud,-1.0,M,john.mahmoud@yahoo.com,,6.42,2024-08-23,Toys,2.0,,M
CUST2275,Ahmed Mahmoud,-1.0,,ahmed.mahmoud@yahoo.com,,653.18,2024-11-09,Toys,1.0,,
CUST2276,Alaa Hassan,77.0,male,alaa.hassan@gmail.com,,947.43,2024-10-01,Clothing,5.0,,male
CUST2277,Ahmed Gaber,,M,ahmed.gaber@gmail.com,,940.11,32/13/2020,Electronics,,,M
CUST2278,Ahmed Gaber,-1.0,M,ahmed.gaber@hotmail.com,0123456789,155.92,2024-04-21,Home,1.0,,M
CUST2279,John Hassan,-1.0,female,john.hassan@yahoo.com,0987654321,823.84,32/13/2020,,1.0,,female
CUST2280,Fatma Hassan,32.0,Female,fatma.hassan@yahoo.com,0987654321,788.14,2022-11-10,,5.0,,Female
CUST2281,Ahmed Smith,55.0,,ahmed.smith@gmail.com,0123456789,986.3,2025-03-26,Electronics,3.0,,
CUST2282,Ali Ibrahim,200.0,male,ali.ibrahim@yahoo.com,,56.47,2024-08-24,Home,3.0,,male
CUST2283,Lina Ibrahim,-1.0,Male,lina.ibrahim@yahoo.com,,333.17,2024-04-11,Toys,4.0,,Male
CUST2284,John Hassan,200.0,M,john.hassan@hotmail.com,,438.39,2023-04-11,Electronics,4.0,,M
CUST2285,Alaa Hassan,43.0,male,alaa.hassan@yahoo.com,0987654321,836.11,2023-06-01,,,,male
CUST2286,John Mahmoud,-1.0,M,john.mahmoud@hotmail.com,,884.5,2024-08-15,Home,2.0,,M
CUST2287,Fatma Mahmoud,-1.0,female,fatma.mahmoud@gmail.com,,704.74,32/13/2020,Toys,,,female
CUST2288,Sara Mahmoud,,female,sara.mahmoud@hotmail.com,,379.05,2024-06-27,Clothing,,,female
CUST2289,Sara Gaber,,female,sara.gaber@yahoo.com,0987654321,645.64,2023-07-18,Electronics,3.0,,female
CUST2290,Sara Ibrahim,,Female,sara.ibrahim@gmail.com,,748.21,2023-10-02,,2.0,,Female
CUST2291,John Mahmoud,200.0,Female,john.mahmoud@yahoo.com,0123456789,331.71,2024-02-22,Clothing,3.0,,Female
CUST2292,Mark Ali,200.0,F,mark.ali@yahoo.com,0123456789,959.93,2024-11-17,Toys,3.0,,F
CUST2293,John Gaber,78.0,male,john.gaber@yahoo.com,0987654321,878.9,2022-12-10,Home,1.0,,male
CUST2294,Fatma Hassan,200.0,F,fatma.hassan@yahoo.com,0123456789,741.76,2022-11-14,Home,10.0,,F
CUST2295,John Gaber,,male,john.gaber@hotmail.com,,329.58,2023-10-09,Toys,4.0,,male
CUST2296,Fatma Smith,-1.0,Female,fatma.smith@gmail.com,,68.86,2024-09-17,Toys,4.0,,Female
CUST2297,Lina Smith,28.0,male,lina.smith@hotmail.com,0987654321,512.36,2023-06-24,Clothing,1.0,,male
CUST2298,Ahmed Smith,,F,ahmed.smith@gmail.com,0123456789,312.14,2024-07-26,Clothing,5.0,,F
CUST2299,Alaa Hassan,,Male,alaa.hassan@hotmail.com,,485.41,2023-11-30,Books,3.0,,Male
CUST2300,Fatma Mahmoud,-1.0,F,fatma.mahmoud@yahoo.com,0987654321,557.38,2025-07-08,Electronics,10.0,,F
CUST2301,Ali Hassan,-1.0,male,ali.hassan@gmail.com,,841.55,2024-10-26,Books,2.0,,male
CUST2302,Ahmed Smith,,,ahmed.smith@yahoo.com,,,32/13/2020,,,,
CUST2303,Ali Hassan,-1.0,M,ali.hassan@yahoo.com,,927.29,2023-11-25,Home,,,M
CUST2304,Mark Smith,,Male,mark.smith@hotmail.com,,766.28,2025-02-07,Electronics,2.0,,Male
CUST2305,Fatma Ibrahim,-1.0,,fatma.ibrahim@yahoo.com,0123456789,630.39,2023-12-29,Clothing,5.0,,
CUST2306,Alaa Mahmoud,200.0,M,alaa.mahmoud@yahoo.com,,712.47,32/13/2020,Clothing,4.0,,M
CUST2307,Ahmed Smith,-1.0,Female,ahmed.smith@hotmail.com,,987.16,2025-04-23,Toys,1.0,,Female
CUST2308,Lina Ali,25.0,male,lina.ali@hotmail.com,,129.05,2023-12-05,Books,4.0,,male
CUST2309,Alaa Ali,200.0,male,alaa.ali@yahoo.com,0123456789,305.61,2023-10-06,Clothing,3.0,,male
CUST2310,Mark Gaber,34.0,Female,mark.gaber@hotmail.com,,65.4,2025-06-30,Books,5.0,,Female
CUST2311,Ali Gaber,,F,ali.gaber@gmail.com,,764.36,2024-03-08,Electronics,3.0,,F
CUST2312,John Ali,,Male,john.ali@hotmail.com,,96.81,2024-04-05,,4.0,,Male
CUST2313,Fatma Gaber,-1.0,male,fatma.gaber@hotmail.com,,490.35,2024-08-03,Books,5.0,,male
CUST2314,Ali Mahmoud,,F,ali.mahmoud@yahoo.com,,557.11,2023-10-11,,10.0,,F
CUST2315,John Mahmoud,80.0,M,john.mahmoud@gmail.com,,262.87,2023-03-25,,5.0,,M
CUST2316,Mark Ibrahim,-1.0,,mark.ibrahim@yahoo.com,0987654321,291.61,2023-04-29,Electronics,10.0,,
CUST2317,Fatma Hassan,200.0,F,fatma.hassan@yahoo.com,,,2024-03-16,Clothing,3.0,,F
CUST2318,Sara Ali,-1.0,male,sara.ali@yahoo.com,,590.9,2024-11-16,,5.0,,male
CUST2319,Mark Gaber,85.0,Female,mark.gaber@hotmail.com,,106.06,2022-11-13,Clothing,1.0,,Female
CUST2320,Ahmed Ali,,female,ahmed.ali@hotmail.com,0987654321,576.62,32/13/2020,Clothing,,,female
CUST2321,Ali Smith,59.0,Male,ali.smith@gmail.com,0123456789,59.13,2023-11-07,,10.0,,Male
CUST2322,Mark Mahmoud,,Female,mark.mahmoud@hotmail.com,0123456789,682.31,2024-06-25,Electronics,2.0,,Female
CUST2323,Sara Mahmoud,200.0,Male,sara.mahmoud@gmail.com,,721.91,2022-12-12,,5.0,,Male
